1,1682196,4086496,326432,1
2,8060040,724028,252680,2
3,11058480,1007388,339208,1
4,14057608,657044,256264,2
5,17056056,940760,225164,3
6,20054088,557780,296328,3
7,23053568,540916,253856,3
8,26051776,441652,253728,2
9,29050472,824380,206856,1
10,32032840,491284,236808,3
11,35048216,407196,245640,2
12,38047032,674276,232456,2
13,41045544,674036,206216,2
14,44044480,890284,182792,2
15,47042872,574168,199052,1
16,50041264,824388,185120,1
17,53040080,690900,198280,2
18,56039016,490796,228488,3
19,59037104,674524,204552,3
20,62052544,857876,207880,2
21,65017736,641524,357656,2
22,68033304,541404,207264,3
23,71032304,957020,86408,2
24,74030512,474900,272392,3
25,77029208,841252,213272,1
26,80027840,974852,197256,3
27,83026472,758612,206616,3
28,86024624,908356,209184,2
29,89023376,458396,281096,2
30,92022136,858716,230664,1
31,95021552,957620,201864,1
32,98020424,757404,201224,3
33,101018696,874260,215944,3
34,104017872,973764,224008,3
35,107016568,907388,194592,1
36,110014528,574540,218888,3
37,113014256,490436,225672,3
38,116012288,807876,178824,2
39,119011096,707652,219272,1
40,122009612,841248,210696,2
41,125007760,708372,232072,1
42,128007784,840524,187784,1
43,131005632,491404,211464,1
44,134004328,741140,217752,3
45,137003020,641632,207624,2
46,140001472,491644,331912,2
47,0,0,0,1
48,143936308,6984,39064,1
49,143983540,27864,118796,1
50,0,0,0,1
51,0,0,0,2
52,151990804,414688,298528,3
53,152919772,2669272,329224,2
54,156151576,2653372,172552,2
55,158982400,2655772,187912,2
56,162028732,2903472,199560,2
57,166988632,825948,228488,3
58,168253512,2242924,463240,3
59,172986560,442132,284936,2
60,175984952,825348,225672,2
61,178983584,492732,258696,2
62,179931628,2709392,242840,3
63,182887768,2752724,239752,3
64,187979368,592716,212872,1
65,190978120,459236,304520,3
66,193976504,625860,211224,2
67,196975320,909204,333448,1
68,199973360,543564,269832,3
69,202972172,842696,161672,2
70,204236512,2630476,185992,2
71,0,0,0,1
72,211961244,704416,172428,1
73,213065068,2703976,293772,3
74,0,0,0,3
75,218903136,2695180,174860,2
76,0,0,0,2
77,222019636,2708320,200328,3
78,225147312,2561812,157324,1
79,229969328,539476,182420,3
80,0,0,0,1
81,235950596,537040,213768,1
82,236896204,2691440,218888,1
83,240003444,2516512,293516,3
84,242934968,2816252,200328,2
85,246164192,2455076,205840,3
86,248835272,2932972,79756,1
87,0,0,0,1
88,252180716,2666992,142732,1
89,0,0,0,1
90,255266736,2198684,172556,1
91,257864408,2783004,172836,2
92,261042312,2702996,178700,3
93,263930832,2629396,210444,1
94,266775440,2646868,232840,1
95,269871652,2567480,247816,1
96,272837344,2800700,229644,3
97,276040840,2394956,224008,1
98,278883084,2736632,150544,2
99,282016536,2752276,184076,2
100,284974992,2662164,220044,3
101,287858624,2830116,140680,1
102,290838440,2796228,217484,3
103,293860928,2886820,206348,1
104,297143792,2609396,213516,2
105,300161696,2285212,195464,1
106,302826324,2767576,169608,1
107,305768208,3077556,175496,2
108,309223136,2517836,227208,2
109,312139728,2514588,241672,1
110,315090052,2485552,296200,3
111,317982856,2947076,230536,3
112,321319584,2282804,213772,3
113,324011260,2871060,301708,2
114,327279384,2120172,331028,1
115,329795960,3135612,140448,2
116,333327312,2067276,277512,3
117,335792680,2804076,98188,1
118,338700912,3200660,165136,1
119,342072352,2782732,236684,2
120,345253416,2424716,225672,2
121,348091880,2798900,204428,1
122,351296648,2448084,111244,2
123,353929832,2618916,175880,2
124,358903216,793668,188960,2
125,0,0,0,2
126,360058804,2855488,1044,1
127,0,0,0,1
128,0,0,0,1
129,0,0,0,1
130,0,0,0,1
131,364894036,487312,278536,2
132,367899240,1010028,166664,2
133,370897872,1027260,206472,3
134,373896984,427196,315400,1
135,376895680,460204,299912,3
136,379894072,493812,202632,1
137,380792844,3043456,165768,2
138,384004728,2846104,208780,2
139,0,0,0,2
140,0,0,0,3
141,389978728,2637100,222088,2
142,393023080,2391464,235020,3
143,395654400,2676372,240776,3
144,398749832,2762268,221704,3
145,403883376,643444,222472,1
146,406881776,427552,213772,1
147,409896432,927988,206984,2
148,411036280,2777916,172428,3
149,414226616,2429180,242056,1
150,417087076,2552896,294920,1
151,420112816,2374364,239752,3
152,422911952,2574340,348296,1
153,427882084,602720,341768,3
154,429040348,2701560,98956,1
155,432134280,2218948,316680,2
156,434766016,2546876,266648,2
157,437584488,3281020,366600,3
158,441236688,2256404,229512,2
159,445866240,842332,175880,1
160,448881072,809204,184840,1
161,451880368,792100,226440,2
162,454862136,459480,245772,1
163,457861192,575732,268680,1
164,460876632,625724,209800,1
165,463875024,991836,47880,2
166,466873840,758724,213384,1
167,469870848,510556,361480,1
168,472871288,524892,249224,1
169,0,0,0,1
170,478869256,674772,255880,1
171,481850380,658616,204552,1
172,484849192,942444,199944,3
173,487864696,525492,284936,3
174,490846640,591996,259080,1
175,493861776,675484,212872,1
176,496843488,576092,226824,2
177,499842664,508268,305160,3
178,502841112,475748,248728,2
179,505840112,858476,231048,3
180,508838680,575980,179856,1
181,511870744,459124,243720,2
182,514852936,575372,227592,2
183,517834764,475624,235168,3
184,520850080,908596,175240,1
185,523865824,641508,197896,2
186,526847232,575492,170512,2
187,529829360,675236,206088,1
188,532844856,492372,233096,2
189,535826444,559352,213520,2
190,538842064,442132,275592,2
191,541840816,641756,183176,2
192,544822944,575252,416136,2
193,547837840,1008948,183048,1
194,550837136,908116,211848,3
195,553835532,758848,180232,1
196,556833864,925940,182536,3
197,559816176,675604,219408,2
198,562848000,1025684,189576,3
199,565830064,925820,197768,3
200,567162108,2325568,222216,2
201,0,0,0,2
202,571827848,842060,244616,3
203,573083836,2451104,215048,1
204,0,0,0,1
205,577801472,465380,238472,2
206,578687404,2661448,217504,2
207,583822168,892088,112012,1
208,586820008,459852,302752,3
209,587596272,2882500,227720,2
210,590887644,2789504,169992,2
211,595800920,841612,204040,3
212,598815696,975812,167432,2
213,601815052,641872,247304,1
214,604796160,475860,232968,3
215,605683724,2854072,230280,3
