1,0,0,0,2
2,8458040,490772,225032,3
3,11456152,924748,161032,1
4,14455040,857872,337804,2
5,17453792,873900,166024,2
6,20468992,924252,136200,1
7,23467440,774628,141064,3
8,26449208,558388,206216,3
9,29464952,857628,144776,1
10,32463824,857636,114720,2
11,35462336,624644,201352,2
12,38460488,658132,166408,3
13,41459848,440924,201864,2
14,44458240,541516,174472,2
15,47456872,424900,207112,3
16,50456216,423588,182024,2
17,53454440,974004,29320,1
18,56452768,824868,224520,3
19,59435320,741140,180488,2
20,62450216,408040,186508,2
21,65432344,474540,200328,3
22,68447784,690788,197256,2
23,71446056,674644,158872,2
24,74428488,524172,318728,1
25,77426336,442012,183432,3
26,80425264,675132,170632,3
27,0,0,0,3
28,86440384,506812,251672,3
29,89438880,1007020,250120,1
30,92419808,625004,157448,1
31,95435848,658012,171400,1
32,98434424,974244,83336,1
33,101432936,824500,196232,1
34,104431688,757524,108424,3
35,107430560,591156,199688,3
36,110429256,924372,178440,1
37,113427648,724036,191376,1
38,116426344,957620,213640,3
39,119425400,490676,180232,1
40,122406560,791740,163848,2
41,125422064,458028,189320,3
42,128421480,523932,176784,1
43,131419448,924376,220812,2
44,134417840,907996,110984,2
45,137400032,624884,167048,2
46,140398728,441764,234504,3
47,143414528,807636,96904,2
48,146412920,707284,216072,3
49,149394624,908112,4748,1
50,152410424,674396,182664,3
51,155409056,591636,179848,3
52,158407692,508032,182792,2
53,161405896,942092,41352,3
54,164404776,691868,156680,2
55,167403472,441284,195976,2
56,170401928,491524,216328,3
57,173401152,991364,92808,1
58,176400152,624164,255368,2
59,179398008,824620,185736,3
60,182380192,491644,208520,1
61,185379072,541396,189448,1
62,188394264,624524,195720,2
63,191393440,458036,204296,3
64,194390984,592004,159624,1
65,197406732,574768,230920,3
66,200389040,791620,214688,2
67,203388280,640788,245896,3
68,206386672,540916,185736,1
69,209384944,807876,198408,2
70,212383936,841012,60960,1
71,215382752,824500,124936,1
72,218381024,991236,200584,2
73,0,0,0,3
74,224379168,723636,225672,3
75,227376800,524900,213776,1
76,230374776,874980,158600,1
77,233374552,774628,192392,2
78,236373304,724276,179720,3
79,239372300,707288,127880,1
80,242386776,675244,179856,1
81,245369504,205892,489224,2
82,248368624,590428,147976,3
83,251367136,890764,61704,2
84,254364928,524892,180232,3
85,257363680,824868,98832,1
86,260362912,890764,119816,2
87,263361608,740780,138016,1
88,266360304,574044,205832,3
89,269358632,641756,135568,1
90,272357200,541284,157960,2
91,275356200,222756,629640,1
92,278354656,1007380,153760,1
93,281353104,525020,174600,1
94,284351920,924132,163336,1
95,287350664,441540,180488,2
96,290349192,424420,189192,1
97,293348000,524532,166536,1
98,0,0,0,3
99,299362576,524032,226060,2
100,302344264,623924,218776,3
101,305342600,974124,166792,2
102,308341352,990756,166920,2
103,311339264,792092,155656,3
104,314339040,690900,351880,2
105,317353996,724032,157448,1
106,320335584,223716,680328,1
107,323334880,757524,167456,1
108,326349960,574884,186760,2
109,329332504,674644,207368,3
110,332331200,974252,195208,1
111,335346328,940772,189976,2
112,338328288,974492,41880,2
113,341326496,774512,216460,3
114,344342360,524052,191880,1
115,347324008,558020,227720,3
116,350322824,657288,174220,1
117,353338380,857392,131464,1
118,356320328,757404,176776,3
119,359318960,674276,197128,3
120,362317584,1007388,188552,3
121,365332976,974124,23944,3
122,368331240,524540,215944,2
123,371313256,541156,216968,1
124,374312192,558020,240520,3
125,377311064,524652,187912,2
126,380309992,674524,138632,1
127,383324416,391892,223624,1
128,386307256,907156,27656,3
129,389322104,624644,186136,2
130,392304168,907752,157196,1
131,395303216,741028,190600,1
132,398317704,608260,167944,2
133,401300368,473940,186376,2
134,404315808,990396,123144,1
135,407314624,490684,251416,1
136,410296576,957860,261128,3
137,413311712,441044,203656,3
138,416292876,858720,206472,3
139,419308912,674284,173832,3
140,422290744,458036,221576,3
141,425306784,923772,211208,1
142,428288376,458148,247944,3
143,431287308,524168,169992,1
144,434285640,824628,222232,3
145,437301016,891252,152712,1
146,440282784,408284,257432,3
147,443281600,408400,203276,2
148,446280104,874748,33416,2
149,449278928,474540,367512,2
150,452294424,491164,204808,3
151,455276256,758604,205192,1
152,458275192,640908,317584,2
153,461274000,907516,188680,3
154,464289200,507908,224776,3
155,467271392,607412,196872,1
156,470286224,458036,347016,2
157,473285584,607540,180752,3
158,476266384,907996,37384,2
159,479265080,941844,174216,2
160,482281120,841012,169992,2
161,485263432,890644,226184,2
162,488261824,607780,280712,3
163,491276904,541396,188040,2
164,494276440,857028,333320,1
165,497257776,974500,210568,3
166,500256720,891124,156936,1
167,503271736,941244,268,1
168,506270672,974732,168072,2
169,509252984,540676,227992,3
170,512268000,840884,173960,2
171,515266572,940880,313864,3
172,518264784,857636,16032,1
173,521263776,441412,213256,3
174,0,0,0,1
175,527262160,923380,462600,2
176,530259736,441172,287624,3
177,533258736,407796,203016,3
178,536240560,491164,172168,3
179,539255880,858116,168584,2
180,542237768,824508,199696,1
181,545252904,825108,150920,2
182,548252024,907868,281096,1
183,551233488,775232,176780,1
184,554232600,641516,202512,2
185,557247440,792220,216840,1
560246496,908468,54408,3
187,563245068,524896,225800,1
188,566227256,457796,302104,3
189,569226496,507540,201352,3
190,572241624,957628,145928,1
191,575240376,940284,235272,1
192,578238720,907628,202632,2
193,581237288,457796,217480,2
194,584235744,774628,188552,3
195,587234920,691020,180104,3
196,590233976,824140,187784,1
197,0,0,0,2
198,596231472,473700,252808,2
199,599229872,641028,206216,1
200,602228024,824988,331144,2
201,605227072,474428,232472,2
202,608225112,857876,54792,1
