1,0,0,0,2
2,0,0,0,2
3,276216252,2348088,272416,2
4,278963512,2934068,109196,2
5,0,0,0,3
6,0,0,0,3
7,284968676,2763472,173960,3
8,287907928,3018500,197896,1
9,291125652,2762664,202636,2
10,294101424,2668548,245640,3
11,297173248,2361828,203016,2
12,0,0,0,2
13,0,0,0,2
14,0,0,0,2
15,303305656,2560260,364808,3
16,306236568,5506332,192012,3
17,311943304,2835996,114696,3
18,314900672,2694212,228628,3
19,0,0,0,3
,233864,2
21,323647584,2892844,200328,1
22,0,0,0,1
23,328925824,713524,151176,1
24,0,0,0,1
25,331923768,698252,171912,3
26,0,0,0,3
27,0,0,0,1
28,335624380,2728424,203020,2
29,338576216,3011404,193420,2
30,341787600,2745044,172040,1
31,0,0,0,1
32,346901592,596676,186376,2
33,0,0,0,1
34,0,0,0,1
35,0,0,0,1
36,351126720,2635780,194824,3
37,0,0,0,3
38,354193196,2717680,199176,1
39,0,0,0,1
40,0,0,0,2
41,359912820,2605184,174500,3
42,362885672,2856364,34444,3
43,366003212,2653968,192524,3
44,368856032,2757924,167696,1
45,371794592,2756132,179336,1
46,374733384,2603340,213512,2
47,377695232,3020204,29836,2
48,380882712,2792876,149132,2
49,383826584,2509300,205452,1
50,386679096,9223116,179728,3
51,396263184,5107968,247564,1
52,401622528,3056804,163468,2
53,404849256,2662284,73124,1
54,0,0,0,2
55,413735852,3196544,19596,1
56,416955256,5999164,108940,2
57,0,0,0,1
58,0,0,0,1
59,0,0,0,1
60,429078036,3005408,5284,3
61,0,0,0,1
62,0,0,0,1
63,0,0,0,1
64,0,0,0,2
65,0,0,0,2
66,0,0,0,1
67,0,0,0,3
68,0,0,0,3
69,0,0,0,3
70,0,0,0,2
71,0,0,0,3
72,470642256,3115988,173832,1
73,475198228,1475656,208904,2
74,478863496,1025564,213000,3
75,0,0,0,2
76,482782416,4220,129032,2
77,484861184,425500,221960,2
78,487843008,1025692,156296,3
79,0,0,0,3
80,490858976,1024500,262792,3
81,492202056,49756,16776,3
82,492757244,1775504,171656,1
83,496855944,858852,165896,3
84,499869888,627052,182792,2
85,500716608,82292,15752,2
86,502850152,845100,122504,1
87,0,0,0,1
88,504045228,2333392,204824,1
89,506787552,2590484,205600,3
90,509586476,2722128,183320,2
91,512495128,3219952,128524,2
92,0,0,0,2
93,518826832,2818780,11784,3
94,521659816,2979492,161036,2
95,524802216,2635316,203912,1
96,527642828,14813056,202248,2
97,0,0,0,1
98,554478320,6097844,162312,2
99,0,0,0,2
100,0,0,0,2
101,0,0,0,2
102,0,0,0,2
103,0,0,0,2
104,0,0,0,2
105,0,0,0,2
106,0,0,0,2
107,0,0,0,2
108,0,0,0,2
109,568089316,1226752,194312,2
110,0,0,0,2
111,572612828,58408,62992,2
112,572736364,44196,89868,2
113,572930600,2732884,180120,1
114,575846008,24204,77460,1
115,576013144,2523740,212744,3
116,578751064,60732,61064,3
117,578924736,17645812,184584,2
118,598810880,992796,28424,2
119,601804208,1015692,191368,3
120,604809048,491404,264200,3
121,607807984,524532,208648,1
122,608758552,2639036,217864,3
123,613805480,440812,183304,2
124,616795808,799692,171016,2
125,619795288,549468,245768,1
126,620779468,2862752,212744,3
127,625799840,691148,192520,3
128,628797816,608860,270860,1
129,629901436,2738552,173600,1
130,634787728,1002684,234504,2
131,637802328,518628,262664,1
132,638757532,2611328,196744,1
133,642536336,1781164,239368,2
134,646782808,699576,341516,3
135,648001784,2813476,194056,2
136,652783616,828964,218120,2
137,655786480,924612,101384,1
138,657164784,2528676,318476,1
139,660096856,2328700,188936,2
140,663468640,1955124,181256,3
141,665844144,2945268,338824,2
142,670780000,791140,315656,3
143,672066696,2320388,216840,2
144,674810764,2674216,221832,3
145,677913672,2303644,201608,3
146,682774960,857756,83848,2
147,685807208,607412,162572,2
148,688772952,873900,204308,3
149,690036868,2324728,172444,3
150,692851000,2842868,6280,1
151,697784992,591036,189960,3
152,700767304,940636,36104,3
153,702785664,1454692,247560,3
154,704715664,2889492,195848,3
155,708176004,2061256,191244,2
156,710617756,2701320,202504,1
157,714012864,2671924,144288,1
158,0,0,0,1
159,718775840,857764,189064,3
160,721756172,976296,203912,2
161,722938368,36368,61328,2
162,723119056,2428572,208908,2
163,727755488,690900,206600,1
164,730770444,541040,217112,1
165,733768656,525132,211976,2
166,736751264,957748,90120,1
167,739749536,841252,227080,3
168,741028876,2643972,229260,2
169,745780480,424900,342536,3
170,748762720,541164,266376,3
171,751744792,607540,356232,2
172,754760232,457676,217632,3
