trial #,time1,InterStim,reaction time,distance,2
1,1563056,726564,306696,3
2,4562472,909436,198920,2
3,7560144,627052,217480,2
4,0,0,0,2
5,13574464,576812,205576,3
6,16556044,977024,175240,1
7,19554800,810528,165900,1
8,22553240,494068,229768,3
9,25552064,794508,181256,1
10,28567504,844380,212232,3
11,31549440,677412,183944,1
12,34548024,643924,198536,3
13,37546720,510796,196872,3
14,40545824,843788,313736,2
15,43544344,460324,201224,1
16,46559968,476828,137368,3
17,49541736,927020,56328,3
18,52540304,677052,226824,2
19,55538880,694156,224776,3
20,58554440,794028,191264,3
21,61536268,461048,192656,3
22,64535024,1010268,179848,2
23,67550160,843900,171528,2
24,70532232,660660,174856,2
25,73530744,694516,177544,3
26,76546304,910516,215560,2
27,79544936,427432,235660,2
28,82543688,460924,161288,2
29,85525516,810648,106376,2
30,88541196,826912,22792,1
31,91539528,444420,590860,3
32,94538640,460324,199432,3
33,97520048,760780,24344,1
34,100519168,527660,202248,2
35,103534296,460692,226568,3
36,106533056,911004,208136,3
37,109531872,710660,227080,1
38,112530624,643796,168072,3
39,115529136,910884,4492,3
40,118511088,894496,186252,3
41,121509840,893892,165128,3
42,124508536,910276,180744,3
43,127507344,910644,274696,1
44,130522248,477908,264712,3
45,0,0,0,3
46,136520296,776676,163720,2
47,139501824,977380,227080,1
48,142500576,660300,219272,1
49,145499088,676804,156040,1
50,148497960,910044,149392,3
51,151512976,894740,135176,1
52,154495112,511036,302088,1
53,157493440,411412,239112,1
54,160509296,1010156,198408,3
55,163507984,843908,276616,2
56,166506264,777764,193032,3
57,169488568,977148,193288,1
58,172503896,660420,235144,1
59,175502168,477188,207624,1
60,178500984,911124,250504,2
61,181483532,960392,194312,1
62,184482048,493452,230280,2
63,187480256,1011236,225160,3
64,190495936,777404,215192,3
65,193494624,827044,263184,3
66,196476216,760780,366608,1
67,199491960,727044,227608,2
68,202507144,727540,217752,1
69,205489464,460684,223496,1
70,208471472,911004,181384,3
71,211469688,461164,247944,2
72,214468744,694152,177804,3
73,217483880,877508,184712,3
74,220482808,743916,214408,3
75,223481328,644276,192904,3
76,226463336,993764,165128,3
77,229462272,560428,251656,2
78,232460904,644276,195848,2
79,235475980,710904,205712,2
80,238458288,776676,223240,2
81,241457040,494180,152096,2
82,244472000,777884,166792,1
83,247454072,777516,293896,3
84,250469512,644396,243976,1
85,253451152,677412,224776,3
86,256466656,994244,170632,2
87,259465832,693672,215436,1
88,262464272,861020,206856,1
89,265463040,543804,207368,3
90,0,0,0,3
91,271443988,760048,169232,2
92,274442240,943772,177160,2
93,277441064,427676,425224,2
94,280439040,494892,210696,1
95,283438392,510316,213000,2
96,286453772,544168,262920,3
97,289452464,794748,191624,3
98,292451160,510916,227720,1
99,295449912,710660,179976,1
100,298431680,643920,264972,3
101,301430192,777404,274568,3
102,304445872,593684,199304,3
103,307427880,627780,184200,1
104,310426576,644160,224652,3
105,313441832,577300,220552,2
106,316440712,777036,168072,1
107,319422296,461164,184200,1
108,322438216,827036,192904,1
109,325435944,777524,191752,2
110,328418680,960396,198160,3
111,331434120,777036,80520,2
112,334432688,810412,299272,1
113,337431264,976780,225160,2
114,340447064,743428,187016,2
115,343428352,527060,204936,1
116,346410536,994132,173080,1
117,349425800,661020,212488,2
118,352424432,777636,195336,2
119,355422944,894500,182032,2
120,358421640,960876,427808,3
121,361420568,644164,194952,1
122,364419200,627900,169992,1
123,367417656,611156,174216,3
124,370416832,960516,286600,3
125,373415648,677168,206860,2
126,376414344,910036,208136,1
127,379412736,593680,277260,3
128,382411608,694156,247432,1
129,385410184,444660,215192,1
130,388408632,644164,445208,3
131,391407504,710180,230536,2
132,394405900,478032,203272,3
133,397404896,493932,178312,3
134,0,0,0,2
135,403402632,643932,210312,1
136,406400728,1010396,181896,1
137,409399240,444188,284040,1
138,412398000,561156,216840,1
139,415396576,444300,221832,2
140,418395568,560556,186632,3
141,421394264,594284,226440,1
142,424409640,527788,225160,1
143,427391712,811132,10120,1
144,430389984,977500,105480,3
