1,0,0,0,2
2,20550488,891844,335496,1
3,0,0,0,1
4,22618660,1771768,233736,3
5,26547696,675360,217996,3
6,29546752,874500,234256,2
7,32539176,433940,238088,1
8,35541004,778608,189720,2
9,38538672,829324,164488,1
10,41537848,545740,197904,1
11,44536064,845584,150924,3
12,47534992,911488,188940,3
13,50533632,779564,195080,3
14,53531904,479356,200088,1
15,56530712,662236,178080,3
16,59529592,861848,193292,3
17,62511600,612356,210080,2
18,65527040,978828,115848,3
19,68525968,495260,224648,2
20,71541288,528872,200588,3
21,74523056,429364,199944,1
22,77521992,429484,171424,3
23,80520688,595364,220168,3
24,0,0,0,3
25,0,0,0,1
26,0,0,0,1
27,0,0,0,1
28,84315172,2797792,247696,3
29,89518272,859924,149128,1
30,92519016,541156,203784,2
31,95517288,741620,112904,3
32,98517128,740532,106760,2
33,0,0,0,2
34,0,0,0,2
35,101514376,991836,162696,1
36,104529932,625248,208648,2
37,107507848,980028,189704,1
38,110520632,684276,246536,3
39,113503184,832820,151824,1
40,116501992,816804,158472,1
41,119500688,915828,243088,3
42,122499568,865580,226184,1
43,125498256,749212,242184,1
44,128497064,882220,241288,3
45,131496192,648492,224904,2
46,134494584,965572,214920,2
47,137493336,565492,196488,1
48,140491968,581756,213512,2
49,143490544,499108,186632,2
50,146489056,865708,158472,2
51,149487992,615844,198920,2
52,0,0,0,1
53,155485780,964512,274336,3
54,158483832,648980,224904,1
55,161483064,831972,209160,2
56,164481456,416228,220808,1
57,167496716,498992,230408,3
58,170478784,715600,245900,2
59,173494040,981964,151688,3
60,176476232,648620,190880,1
61,179474928,665244,180360,2
62,182473560,565612,182792,2
63,185472072,498876,237328,1
64,188470944,515020,274952,2
65,191469760,865228,168456,3
66,194468448,598268,232712,3
67,197484136,864620,93704,1
68,200466200,931244,203656,2
69,203464776,847876,178952,2
70,206463712,481044,329248,3
71,209462224,780892,167048,3
72,212460800,664636,215304,2
73,215459672,597540,217496,3
74,218458488,580788,226824,3
75,221457232,530564,203784,2
76,0,0,0,3
77,227455204,879528,402440,1
78,230453260,664400,208392,2
79,233467792,881732,246792,3
80,236450584,997380,251912,3
81,239482712,780652,209672,1
82,242448032,663920,183820,1
83,245463408,414428,190344,1
84,248461928,847396,183432,2
85,251443992,580076,360976,1
86,254443048,580196,181512,1
87,257441624,847516,150432,1
88,260440560,580188,200456,2
89,263439072,730292,170248,3
90,266437824,513692,220040,3
91,269453144,930276,194568,1
92,272435152,447428,221320,1
93,275433664,563804,209544,2
94,278448984,564044,232712,3
95,281431052,480560,242440,2
96,284446856,497420,179336,2
97,287428440,564044,159752,1
98,290427072,613684,167968,2
99,293442152,580788,226440,3
100,296424216,497548,177928,2
101,299422912,664036,144392,1
102,302421664,713916,129672,1
103,305420536,514180,185624,3
104,308435728,464068,168840,1
105,311434616,548020,221960,1
106,314416504,863772,99464,3
107,317431944,897148,152464,2
108,320430696,796916,224008,2
109,323428968,997020,43796,3
110,326427904,631028,204192,3
111,329409848,730780,300296,2
112,332408480,497548,211720,3
113,335406992,848000,198028,2
114,338405680,697660,178824,1
115,341421424,780540,188552,2
116,344420240,730060,215176,3
117,347418816,696924,145416,2
118,350400648,830164,220040,1
119,353399520,930396,145800,3
120,356414960,430084,209312,2
121,359396728,796916,159240,1
122,362412408,647292,165792,1
123,365410976,580916,235144,1
124,368394008,579468,226824,1
125,371391616,914140,97928,1
126,374407000,446708,255880,3
127,377438824,497548,196128,1
128,380404504,647172,194952,2
129,383402840,480684,200592,1
130,386401536,980148,193160,1
131,389383904,796436,214816,1
132,392382476,513328,214920,3
133,395402976,219260,461576,3
134,398397032,562724,174984,1
8,1
136,404399536,573924,211720,3
137,407381664,590436,162960,2
138,410397288,840884,10376,3
139,413379056,507180,190344,3
140,0,0,0,3
141,416394976,672828,140808,1
142,419393008,524172,179864,1
143,422391696,774636,206488,3
144,425373168,858236,339592,3
145,428387512,992332,48656,2
146,431369408,459356,169224,3
147,434384784,759092,153352,2
148,437383840,608988,199320,2
149,440382352,576340,173448,1
150,443380440,910164,181640,2
151,446396184,425748,246664,3
152,449361328,709700,202272,2
153,452376768,709332,191880,3
154,455358896,575612,180744,1
155,458374400,542236,212360,2
156,461373392,941484,168856,1
157,464371784,975092,189704,1
158,467370776,525020,169504,1
159,470369952,707412,212256,1
160,473368768,907268,136840,2
161,476367224,874380,183312,1
162,479348024,859684,165128,1
163,0,0,0,1
164,0,0,0,1
165,481855260,1417460,209036,2
166,0,0,0,1
167,0,0,0,1
168,0,0,0,1
169,0,0,0,1
170,0,0,0,2
171,0,0,0,2
172,0,0,0,2
173,0,0,0,2
174,494360072,790388,170264,2
175,497358312,474420,218888,1
176,500356888,924380,164128,1
177,503339144,674156,182048,2
178,506338316,906664,128264,1
179,509353336,807036,191264,2
180,512351368,1007860,31644,1
181,515349516,592000,204936,3
182,518348088,1008344,35852,3
183,521364912,607180,169496,1
184,524346016,474540,203016,1
185,527345676,724032,176520,2
186,530343768,857756,205600,3
187,533342520,873780,205704,3
188,536341152,228180,842272,2
189,0,0,0,2
190,0,0,0,2
191,0,0,0,2
192,0,0,0,2
193,538590940,1238928,198796,2
194,542334208,889436,148104,2
195,543407240,2921292,207752,3
196,548351168,459356,254728,1
197,551333900,891368,181536,3
198,554332592,792100,201864,3
199,557330504,759692,164488,1
200,560330344,457788,308360,3
201,563328736,441648,174732,1
202,566343992,575252,214408,2
203,569325936,442016,202764,2
204,0,0,0,1
205,575324240,707520,236428,1
206,578322384,940636,214536,3
207,581321320,957740,190728,1
208,584319288,908116,227336,3
209,587317864,891964,141576,1
210,590317160,691380,157448,1
211,593331992,625612,260232,3
212,596314064,525500,257160,3
213,599312696,924980,217480,1
214,602311272,641988,207112,1
215,605310864,790532,144392,1
216,608309016,808484,173704,2
217,611324096,659100,414732,3
218,614306704,624404,251912,3
219,617305280,475140,214024,3
220,620303792,607900,229896,3
