1,0,0,0,2
2,0,0,0,3
3,9300912,759660,241288,3
4,12282472,742700,330504,3
5,15282008,541516,255496,3
6,18279312,843180,191368,1
7,21295360,725716,209544,3
8,24294048,659700,204808,2
9,27326776,724756,177416,2
10,30291320,458996,279048,3
11,33290192,609468,217736,3
12,36288944,708492,206088,1
13,39287992,575020,410760,3
14,42270192,491764,402188,2
15,45268824,675124,203656,3
16,48267576,758124,180360,1
17,51282896,957748,208272,3
18,54281352,908348,263816,3
19,57280160,908116,197792,3
20,60262112,825228,183816,3
21,63277912,491524,218120,2
22,66276664,641028,217736,1
23,69275416,507908,176264,1
24,72273688,223356,606088,1
25,75272144,991596,122760,1
26,78271560,491404,206216,2
27,81270376,474292,219912,2
28,84268528,724756,176912,2
29,87266680,508628,224648,2
30,90265736,425500,224136,1
31,93264608,724396,190216,3
32,96263544,441524,252168,1
33,99261808,458400,202764,3
102244064,624644,350344,1
35,105275224,825348,195592,1
36,108258376,774028,155784,2
37,111243640,688012,168720,1
38,114255464,223476,475272,3
39,117253856,625364,231560,3
40,120252608,874860,182152,3
41,123251120,975092,143368,1
42,126250240,507908,394000,1
43,129248808,574772,259976,1
44,132247200,825108,181000,2
45,135246256,907628,540936,2
46,138244528,758244,161416,1
47,141260032,891604,16136,3
48,144242456,874620,168200,2
49,147241576,507304,208012,3
50,0,0,0,3
51,153238824,541164,215176,2
52,156236632,608860,215432,1
53,159235800,908116,173448,3
54,162235152,1007508,130696,2
55,165232952,1007860,169992,2
56,168231768,674636,240648,3
57,171230824,557660,230792,3
58,174228912,924740,171040,1
59,177227904,475268,248336,2
60,180227084,890884,163468,1
61,183224992,425148,217480,1
62,186224112,424300,230792,3
63,189223648,973764,40456,3
64,192221856,874380,185864,1
65,195220240,774524,214152,2
66,198218824,524532,238984,2
67,201217568,824396,205832,3
68,204216392,691388,236944,2
69,207215256,441540,284808,1
70,210196792,841612,224648,2
71,213212712,740540,159752,1
72,216210624,541396,238472,2
73,219210160,557540,250376,2
74,222225480,957020,184200,2
75,225207848,440204,263432,2
76,228238592,558380,204424,3
77,231205056,923892,14216,1
78,234203992,690060,235272,3
79,237202024,924012,141320,1
80,240200656,1007260,197000,3
81,243198928,691628,194840,2
82,246197744,574404,204424,1
83,249196496,691020,287752,2
84,0,0,0,3
85,255195096,439596,237968,2
86,258192696,841132,180744,2
87,261191632,623804,256392,3
88,264190200,907756,192136,1
89,267189080,840404,265864,1
90,270187832,724156,206752,1
91,273185984,491164,214024,2
92,276185280,956780,123912,2
93,279184096,1006652,226056,2
94,282198448,824748,252168,2
95,285182624,655604,244104,3
96,288178968,824388,182408,3
97,291177968,791252,202504,3
98,294193944,424308,277384,3
99,297176136,940756,181512,2
100,300174640,623932,217352,1
101,303173464,924252,177416,1
102,306172096,656812,211336,1
103,309170848,957148,188824,3
104,312169484,706928,309912,3
105,315167880,524412,202128,2
106,318166320,674528,211084,2
107,321164904,874140,204944,3
108,324163596,824504,200456,1
109,327162048,574892,265608,3
110,330161408,540432,251404,1
111,333159488,691028,210056,1
112,336158008,974852,165128,3
113,339156760,674764,192392,1
114,342173048,923532,226960,3
115,345154272,974732,186760,2
116,348169952,807276,161032,2
117,351152200,574772,192408,2
118,354167400,841252,153480,2
119,357166336,890396,153480,2
120,360147920,691020,188296,2
121,363146736,824140,64648,3
122,366145184,457676,310152,2
123,369144424,507428,209160,3
124,372142632,957748,175496,1
125,375158064,591044,238752,3
126,378140496,440812,200200,2
127,381155704,757524,232968,1
128,384138120,473708,255136,3
129,387153200,506836,228880,2
130,390135640,490556,221832,3
131,393150112,490804,123400,3
132,396149464,607060,245768,3
133,399147680,591036,227208,3
134,402146256,724276,182032,1
135,405144832,857872,80396,2
136,408127136,591276,240776,2
137,411126256,557180,238472,3
138,414125008,640064,188428,1
139,417122616,908236,182800,3
140,420154744,774748,164744,2
141,423137112,691140,189576,1
142,426119360,524172,231304,2
143,429134800,607296,190732,3
144,432116504,840772,202760,1
145,435131944,974252,154376,1
146,438130824,507420,203656,2
147,441112344,441292,226952,1
148,444111272,890772,182280,1
149,447126720,507308,232328,2
150,450125352,540436,227592,2
151,0,0,0,1
152,456106336,757052,226312,2
153,459121376,541036,217352,1
154,462119948,607536,179848,1
155,465119120,757644,196360,1
156,468117816,723796,190728,2
157,471099040,624884,197512,2
158,474114664,441284,221064,2
159,477113720,674156,192776,1
160,480095424,891004,209800,2
161,483111168,607292,253832,3
162,486109376,657772,212104,1
163,489108248,790776,248844,2
164,492090380,907752,195104,1
165,495106000,790052,210592,3
166,498087824,657536,210188,2
167,501102000,625972,217608,3
168,504101952,873788,204312,1
169,507117280,1007260,184216,1
170,510098688,591268,305160,1
171,513097740,640664,346120,3
172,516096312,741260,229768,3
173,519078624,507428,241552,2
174,522094064,757524,178320,2
175,525076128,890404,116360,2
176,528091328,674036,188424,3
177,531074000,473572,220552,1
178,534088776,790772,210056,1
179,537070304,990996,154656,1
180,540086040,524052,231816,1
181,543084856,857276,197152,1
182,546082888,425028,203656,1
183,549082248,640420,232968,1
184,552081240,457308,242952,3
185,555062528,941116,211976,3
186,558078384,957628,261896,2
187,561076960,423820,365704,3
188,564058968,773548,203792,2
189,567073624,558868,298120,2
190,570073344,790288,199692,1
191,573071128,424548,251160,3
192,576070488,724276,200328,2
193,579068576,607780,213000,2
194,582067272,824508,181648,2
